instance,method,run,utility,cpu_time,iterations_to_best,cost,quality,lead_time,reliability,capacity_slack
MC-CSSP-L,PSO,1,0.6253233070947493,2.760705500000313,120,82.57220341027947,80.36970463925566,17.934255524178088,0.8396040492671861,1969.479439455662
MC-CSSP-L,PSO,2,0.6151242936302102,2.3555013000000145,61,77.08311085222562,79.91639621984446,19.263737504014752,0.811188294639015,1818.531987185872
MC-CSSP-L,PSO,3,0.621245271508317,1.9226975000001403,116,76.74341194543038,79.0724954273267,18.813450510605588,0.8217001235411505,2183.1750714298305
MC-CSSP-L,PSO,4,0.6294280618823818,2.4354911999998876,67,75.36073989390894,79.6686029136299,20.19004965028379,0.8454929676332978,1724.3828068397115
MC-CSSP-L,PSO,5,0.6184009361556595,2.2304622999999992,19,78.254852244044,81.58619413970993,20.036404441730543,0.812412134518335,2109.9362441260128
MC-CSSP-L,PSO,6,0.617387620786847,2.081462300000112,87,75.30862215784579,80.01384914444453,20.036404441730543,0.8115199047870416,1908.961679454218
MC-CSSP-L,PSO,7,0.6234881248404301,2.0429791000001387,48,76.08901259664212,80.14819123570699,19.263737504014752,0.8008795397165567,2016.366682001425
MC-CSSP-L,PSO,8,0.6190401986438223,2.341055200000028,95,74.52782515410398,78.55756712684499,20.036404441730543,0.8251446989102892,2107.5023761331286
MC-CSSP-L,PSO,9,0.617025254102072,2.1507282000002306,101,74.4286895647996,81.57140798128653,22.514267227805778,0.8256612644137067,1972.210763003628
MC-CSSP-L,PSO,10,0.6157834407968615,2.0269004000001587,110,74.63885048393402,78.92957626893879,19.973814833948374,0.8231175902440445,1997.6263817132285
MC-CSSP-L,PSO,11,0.6216838207409333,1.985405300000366,73,79.27772613775709,80.41018426286398,17.585149430914676,0.8015869535721333,1813.8959287012385
MC-CSSP-L,PSO,12,0.6090400256813117,1.9968690999999126,46,80.35697343782881,81.32520752052513,18.792355860223758,0.7887127833395978,1631.2202100619643
MC-CSSP-L,PSO,13,0.6118762072116002,2.0322904999998173,87,77.71361217796378,80.47843456923395,20.19004965028379,0.816281827754956,1883.0339469506425
