instance,method,run,utility,cpu_time,iterations_to_best,cost,quality,lead_time,reliability,capacity_slack
MC-CSSP-M,QEA,8,0.6310738070659665,2.258288099999845,45,68.32446643172405,74.12327035412298,17.09121861031677,0.8298227813363338,772.337939757733
MC-CSSP-M,QEA,9,0.6343437548007448,2.24195409999993,50,63.99500053379517,75.2681577581173,22.212004873337136,0.8699736205156415,973.0412838640405
MC-CSSP-M,QEA,10,0.6494643478859783,2.3965437000006204,53,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
MC-CSSP-M,QEA,11,0.6426489762842874,2.5266146999992998,53,64.67497212897875,77.02207325510004,22.212004873337136,0.8677607231732751,1077.327594737062
MC-CSSP-M,QEA,12,0.6420007554669647,2.1621579000002384,90,63.80460706714775,77.1580033253284,22.212004873337136,0.8522618209865025,1089.1626811103338
MC-CSSP-M,QEA,13,0.6459524519400953,2.280323799999678,59,63.85406153837574,74.68007209959788,19.64253734321106,0.846073944121471,987.2957192708191
MC-CSSP-M,QEA,14,0.6434466074352558,2.3441892999999254,70,62.53965479813555,75.11777472523217,22.212004873337136,0.8755281689598841,1075.1768283875167
MC-CSSP-M,QEA,15,0.6318291616914603,3.1702580999999554,63,74.68120303848444,76.1708510727656,15.30349289694064,0.8113540490986674,948.7845017244485
MC-CSSP-M,QEA,16,0.6383337395845576,3.868671500000346,58,68.04775226321449,77.3045556178008,19.64253734321106,0.8286158699888665,956.9201278025712
MC-CSSP-M,QEA,17,0.6494643478859783,2.2226690000006784,53,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
MC-CSSP-M,QEA,18,0.6445739048622884,1.9568927000000258,41,62.09953718637842,75.4630256996671,22.212004873337136,0.8659396251693265,1107.3551095704297
MC-CSSP-M,QEA,19,0.6410638257779585,2.132110399999874,34,62.23992857526509,76.3160273002252,22.212004873337136,0.8508621937847045,1042.044633255026
MC-CSSP-M,QIDDM,0,0.6494643478859783,3.059990600000674,16,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
MC-CSSP-M,QIDDM,1,0.6473066106585024,2.5265497000000323,8,63.447933812666406,76.34746856639639,22.212004873337136,0.871011636420429,1091.8445159840035
MC-CSSP-M,QIDDM,2,0.6494643478859783,2.2123785999992833,119,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
MC-CSSP-M,QIDDM,3,0.6484548265058726,2.262112999999772,59,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,4,0.6484548265058726,2.693982199999482,56,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,5,0.6484548265058726,2.4002095000005284,3,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,6,0.6494643478859783,2.2618853999993007,16,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
MC-CSSP-M,QIDDM,7,0.6473066106585024,2.198005899999771,8,63.447933812666406,76.34746856639639,22.212004873337136,0.871011636420429,1091.8445159840035
MC-CSSP-M,QIDDM,8,0.6484548265058726,2.894803299999694,32,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,9,0.6473066106585024,4.030851100000291,8,63.447933812666406,76.34746856639639,22.212004873337136,0.871011636420429,1091.8445159840035
MC-CSSP-M,QIDDM,10,0.6494643478859783,3.3899061000001893,24,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
